,Date/Time,Day,Dew Point Temp (°C),Month,Rel Hum (%),Stn Press (kPa),Temp (°C),Time,Visibility (km),Weather,Wind Dir (10s deg),Wind Spd (km/h),Year
565,2016-09-10 10:00,10,11.2,9,58.0,101.91,19.6,10,48.3,Clear,15.0,16.0,2016
566,2016-09-10 13:00,10,14.1,9,70.0,101.81,19.6,13,48.3,Cloudy,29.0,17.0,2016
567,2016-09-10 16:00,10,13.4,9,76.0,101.76,17.6,16,48.3,Cloudy,28.0,17.0,2016
568,2016-09-10 19:00,10,13.1,9,78.0,101.64,16.9,19,48.3,Cloudy,28.0,29.0,2016
569,2016-09-11 07:00,11,10.3,9,78.0,102.0,14.0,7,48.3,Clear,1.0,10.0,2016
570,2016-09-11 10:00,11,11.6,9,69.0,102.12,17.3,10,48.3,Clear,30.0,21.0,2016
571,2016-09-11 13:00,11,11.8,9,68.0,102.14,17.7,13,48.3,Clear,28.0,24.0,2016
572,2016-09-11 16:00,11,12.4,9,72.0,102.07,17.4,16,48.3,Clear,28.0,19.0,2016
573,2016-09-11 19:00,11,11.6,9,85.0,102.07,14.1,19,48.3,Clear,30.0,9.0,2016
574,2016-09-12 07:00,12,12.4,9,89.0,102.39,14.2,7,48.3,Clear,30.0,16.0,2016
575,2016-09-12 10:00,12,12.9,9,78.0,102.39,16.7,10,48.3,Clear,28.0,26.0,2016
576,2016-09-12 13:00,12,12.7,9,71.0,102.24,18.0,13,48.3,Clear,31.0,26.0,2016
577,2016-09-12 16:00,12,12.8,9,68.0,102.07,18.7,16,48.3,Clear,29.0,16.0,2016
578,2016-09-12 19:00,12,11.6,9,80.0,101.95,15.0,19,48.3,Clear,30.0,15.0,2016
579,2016-09-13 07:00,13,9.7,9,85.0,101.89,12.1,7,48.3,Clear,1.0,4.0,2016
580,2016-09-13 10:00,13,11.5,9,68.0,101.83,17.4,10,48.3,Clear,29.0,21.0,2016
581,2016-09-13 13:00,13,12.6,9,67.0,101.66,18.8,13,48.3,Clear,29.0,15.0,2016
582,2016-09-13 16:00,13,12.0,9,65.0,101.41,18.6,16,48.3,Clear,28.0,13.0,2016
583,2016-09-13 19:00,13,12.0,9,79.0,101.29,15.6,19,48.3,Clear,26.0,7.0,2016
584,2016-09-14 07:00,14,10.6,9,85.0,101.6,13.0,7,48.3,Clear,13.0,6.0,2016
585,2016-09-14 10:00,14,11.2,9,66.0,101.67,17.5,10,48.3,Clear,26.0,10.0,2016
586,2016-09-14 13:00,14,11.0,9,58.0,101.66,19.4,13,48.3,Clear,25.0,10.0,2016
587,2016-09-14 16:00,14,13.5,9,79.0,101.66,17.1,16,48.3,Clear,24.0,7.0,2016
588,2016-09-14 19:00,14,13.0,9,87.0,101.7,15.1,19,48.3,Cloudy,36.0,2.0,2016
589,2016-09-15 07:00,15,11.1,9,88.0,102.13,13.0,7,48.3,Clear,10.0,10.0,2016
